Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Pantaucom,@pantaucom_,2024-10-13T16:14:18.000Z,False,presiden pilih prabowo subianto komitmen tingkat kuota fasilita likuidita biaya rumah  flpp  rumah subsidi 334 ribu unit  anggota satu tuga  satga  rumah presiden pilih  bonni z mang ,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1681187166578438145/lfSaAqQI_normal.jpg,https://x.com/pantaucom_/status/1845498304748245353,tweet_id:1845498304748245353
donydwiaditya,@wargakumuhgsk,2024-10-13T16:14:09.000Z,False,ngomongno opo ndan ,0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1666372606315089921/d_Y2K0m5_normal.jpg,https://x.com/wargakumuhgsk/status/1845498267393806585,tweet_id:1845498267393806585
Black Bolt inHumans,@blackBoltinHuma,2024-10-13T16:13:54.000Z,False,kpn adil mul  rakyat aja yg adil keluarga  ,0,0,0,12,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1825731434478448640/zCppU3Wd_normal.jpg,https://x.com/blackBoltinHuma/status/1845498206538649615,tweet_id:1845498206538649615
Maria,@_Mariaaaww,2024-10-13T16:13:48.000Z,False,defisit rp 167 triliun  waris tinggal erick   janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,1,10,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1632849158179794944/N2NzAlIJ_normal.jpg,https://x.com/_Mariaaaww/status/1845498181540560909,tweet_id:1845498181540560909
KOMPAS TV,@KompasTV,2024-10-13T16:13:34.000Z,True,wapr perintah prabowo-gibran lanjut bangun ,0,0,2,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1430830041919721475/U7LgJ1pw_normal.jpg,https://x.com/KompasTV/status/1845498123030020236,tweet_id:1845498123030020236
Jefry,@JefryNeck,2024-10-13T16:13:07.000Z,False,beban pikul waris utang bumn erick thohir  janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,1,8,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633043319394824193/bKBFJJLY_normal.jpg,https://x.com/JefryNeck/status/1845498007120425020,tweet_id:1845498007120425020
𝙾𝙺𝙾,@DjolaFix,2024-10-13T16:13:05.000Z,False,ya ga papa besti  ketua dpr ttp pdip sprtinya ya  konon jg menteri pdip  tanda besti  gitu ya ,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1829194143853412352/HuP0HNIb_normal.jpg,https://x.com/DjolaFix/status/1845498001244254371,tweet_id:1845498001244254371
Boanerges,@Boankrsn,2024-10-13T16:13:05.000Z,False,prabowo is prabowo  prabowo jokowi  prabowo exist diband jokowi  tunggu aja tgl 20 oktob  asli ,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1826288559592292352/G8GtU-hO_normal.jpg,https://x.com/Boankrsn/status/1845497998534729875,tweet_id:1845497998534729875
Benks ,@BenksWinarso,2024-10-13T16:12:49.000Z,False,kartu mati boss  ent khan yg curi start dgn usung wan bacot  nilai prabowo 11 100 ,0,0,2,24,[],[],[],https://pbs.twimg.com/profile_images/1798752580304285696/uMUPdRcG_normal.jpg,https://x.com/BenksWinarso/status/1845497931413303320,tweet_id:1845497931413303320
Siamang,@Siamangdesa,2024-10-13T16:12:48.000Z,False,prihatin   ,0,0,0,6,[],"['@jokowi', '@prabowo', '@KemenkesRI']",[],https://pbs.twimg.com/profile_images/1428788748448194563/iZhjR1Cz_normal.jpg,https://x.com/Siamangdesa/status/1845497929051848927,tweet_id:1845497929051848927
Gilang,@_GilangRam,2024-10-13T16:12:29.000Z,False,utang rp 834 triliun  erick bumn jalur   janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,1,13,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633045068142776320/USeZZe5x_normal.jpg,https://x.com/_GilangRam/status/1845497849708171631,tweet_id:1845497849708171631
Zaskia,@Sazkiaa_2,2024-10-13T16:12:05.000Z,False,defisit 167 triliun tanggung rakyat  waris erick thohir  janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,1,9,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633372401894563840/mdAXyud2_normal.jpg,https://x.com/Sazkiaa_2/status/1845497746230575529,tweet_id:1845497746230575529
Mirna Juna,@mirna_juna8,2024-10-13T16:11:53.000Z,False,bijak prabowo-gibran paham sehat maju bangsa  makanbergiziuntukbangsa,0,0,0,2,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1709403317519237120/jYhw4jhe_normal.jpg,https://x.com/mirna_juna8/status/1845497697664655708,tweet_id:1845497697664655708
千,@atsuimu,2024-10-13T16:11:46.000Z,False,fak prabowo sensei,1,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1744025496554500096/jwYF6x9K_normal.jpg,https://x.com/atsuimu/status/1845497667071422776,tweet_id:1845497667071422776
Averrosch,@Avverrosch,2024-10-13T16:11:39.000Z,False,prabowo nahan ketawa dgn ide gagasanni yg udh tau arahni mana  tp tahan smpe 20 oktob,0,0,1,22,[],[],[],https://pbs.twimg.com/profile_images/1627965293686579200/ELdp5tk9_normal.jpg,https://x.com/Avverrosch/status/1845497638411727128,tweet_id:1845497638411727128
𝗔𝘄𝗮𝗻 𝗦𝗸𝘂𝗻𝗸,@awanskunk,2024-10-13T16:11:30.000Z,False,guru gembul ajak,0,0,0,86,[],[],[],https://pbs.twimg.com/profile_images/1810064120538157056/zWPzigzx_normal.jpg,https://x.com/awanskunk/status/1845497599320875234,tweet_id:1845497599320875234
Suket,@SuketRambak,2024-10-13T16:11:29.000Z,False,yg jabat  kasih konsesi lahan  kasih lahan rakyat jelata  adil  nglakuin sepel saja 10  kenang presiden yg  maaf,0,0,4,372,[],[],[],https://pbs.twimg.com/profile_images/1845468024066932736/2isFI8Ng_normal.jpg,https://x.com/SuketRambak/status/1845497596791660913,tweet_id:1845497596791660913
Farid Maretan,@FaridMaretan,2024-10-13T16:11:26.000Z,False,7 lengser pake gimmick2 manggil presiden pilih prabowo solo  maksudt opo si  mumpung msh jd juragan kali ya biar liat hebat  rakyat pesan pd pa prabowo hati2  jaga sehat n waspada,0,0,0,5,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/FaridMaretan/status/1845497584825348424,tweet_id:1845497584825348424
Uta,@_Utamy_,2024-10-13T16:11:23.000Z,False,rp 445 6 triliun uang negara uap  hasil defisit  hadeh erick   janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,1,10,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633726458714791937/PQ0oqb07_normal.jpg,https://x.com/_Utamy_/status/1845497572238282932,tweet_id:1845497572238282932
Dian Sandi Utama,@DianSandiU,2024-10-13T16:11:13.000Z,False,nanya disamp  ,0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1724324406187716608/0A3Pzkvs_normal.jpg,https://x.com/DianSandiU/status/1845497529326309826,tweet_id:1845497529326309826
TempatCurhat,@amtvNU,2024-10-13T16:11:04.000Z,False, singapura curi pasir,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1802143318656315392/hAWsaUfi_normal.jpg,https://x.com/amtvNU/status/1845497492819067321,tweet_id:1845497492819067321
ʘ⁠‿⁠ʘ,@Qk1ng2,2024-10-13T16:10:56.000Z,False,meja penuh hidang  bahan indonesia rakyat yg lapar  pimpin ,0,0,3,151,[],[],[],https://pbs.twimg.com/profile_images/1790940217500930048/LsbXMcrY_normal.jpg,https://x.com/Qk1ng2/status/1845497458065096886,tweet_id:1845497458065096886
Zeris,@Zeriskayy,2024-10-13T16:10:54.000Z,False,kacamata hitam erick thohir  utang bumn bengkak   janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,1,11,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633727281062633472/5UEtxaYM_normal.jpg,https://x.com/Zeriskayy/status/1845497448523092072,tweet_id:1845497448523092072
Moo Deng Bengong,@magelangann,2024-10-13T16:10:32.000Z,False,pl keluarin au jokowi prabowo ge wkakwkwk,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1835943568613183489/i15o5Hat_normal.jpg,https://x.com/magelangann/status/1845497356403536311,tweet_id:1845497356403536311
Averrosch,@Avverrosch,2024-10-13T16:10:28.000Z,False,bom 20 oktob bro  presiden  prabowo nglawan sprindik 1 menit aja udah  stlh 20 oktob liat prabowo nnti,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1627965293686579200/ELdp5tk9_normal.jpg,https://x.com/Avverrosch/status/1845497340985237785,tweet_id:1845497340985237785
Della,@Deelleaa,2024-10-13T16:10:26.000Z,False,erick thohir tinggal jejak  utang lonjak  defisit puncak   janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,1,10,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633728311582162944/4ugo0cDV_normal.jpg,https://x.com/Deelleaa/status/1845497334211494322,tweet_id:1845497334211494322
Sniper Cipher,@sniper7787,2024-10-13T16:10:12.000Z,False,7 era  terimakasihpresidenjokowi,0,0,0,8,['#TerimakasihPresidenJokowi'],"['@Prabowo', '@gibran_tweet']",[],https://pbs.twimg.com/profile_images/1827642545238941697/0kWyiVUo_normal.jpg,https://x.com/sniper7787/status/1845497273452785882,tweet_id:1845497273452785882
Adi Wijaya,@adiwijaya03_,2024-10-13T16:10:11.000Z,False,anak sulawesi layak gizi baik terima kasih prabowo-gibran program hebat  makanbergiziuntukbangsa,0,0,0,2,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1813802862268559360/s2HYsS_y_normal.jpg,https://x.com/adiwijaya03_/status/1845497268398674180,tweet_id:1845497268398674180
Radio Elshinta,@RadioElshinta,2024-10-13T16:10:00.000Z,True, diskusiinteraktif perhati perintah prabowo tekad tutup bocor dapat negara rp300 t realisasi   talk  wakil ketua kadin jakarta timur  ketua himpun usaha pribumi  hippi  jakarta timur - muhammad sirod,0,0,0,568,['#DiskusiInteraktif'],[],[],https://pbs.twimg.com/profile_images/1780465825721573376/XacDE6h6_normal.jpg,https://x.com/RadioElshinta/status/1845497225352524191,tweet_id:1845497225352524191
SantuySaja,@SantuySaja89,2024-10-13T16:09:58.000Z,False,sengaja ledek tum  ngajak ketemu  kendali jokowi  ngajak ketemu bu mega kapasita presiden anak buah jokowi  bu mega suka yg mencla mencl  oposisi bu mega berani ,0,0,0,14,[],"['@prabowo', '@PDI_Perjuangan', '@prabowo']",[],https://pbs.twimg.com/profile_images/1787332653848690689/m0Ksg0P4_normal.jpg,https://x.com/SantuySaja89/status/1845497214464127259,tweet_id:1845497214464127259
kang One,@lobaKaheureui,2024-10-13T16:09:55.000Z,False,bayang asbak layang mana,0,0,0,339,[],[],[],https://pbs.twimg.com/profile_images/1416969322153398276/QZi6qs0z_normal.jpg,https://x.com/lobaKaheureui/status/1845497202510320010,tweet_id:1845497202510320010
fufufafa,@AnwarKhoirull,2024-10-13T16:09:55.000Z,False,nempel nih,0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/1841138977069506560/7OQz1t9L_normal.jpg,https://x.com/AnwarKhoirull/status/1845497202296422522,tweet_id:1845497202296422522
Zahra,@ZxMelly,2024-10-13T16:09:50.000Z,False,senyum lebar  utang bumn bengkak  waris  erick  utang waris  rakyat   janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,0,11,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633055803652599809/7m3IYDVv_normal.jpg,https://x.com/ZxMelly/status/1845497181136175460,tweet_id:1845497181136175460
Teguh rf,@GohThegoh,2024-10-13T16:09:41.000Z,False,diskusi pekan presiden pilih anak,0,0,0,97,[],[],[],https://pbs.twimg.com/profile_images/875572004023222273/fEFS0u0D_normal.jpg,https://x.com/GohThegoh/status/1845497144842825831,tweet_id:1845497144842825831
TempatCurhat,@amtvNU,2024-10-13T16:09:41.000Z,False,tahan kuat kuat otot  kuat otak,0,0,0,2,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1802143318656315392/hAWsaUfi_normal.jpg,https://x.com/amtvNU/status/1845497143643226542,tweet_id:1845497143643226542
Riff_Evan,@Evan_Sukaliang,2024-10-13T16:09:28.000Z,False,the puppet wkwkwkwk ,0,0,1,117,[],[],[],https://pbs.twimg.com/profile_images/1318098480468930560/TLwBvxL-_normal.jpg,https://x.com/Evan_Sukaliang/status/1845497089708695880,tweet_id:1845497089708695880
Averrosch,@Avverrosch,2024-10-13T16:09:16.000Z,False,prabowo  bntar gua masukin penjara lu,0,0,0,5,[],[],['\\U0001f60c'],https://pbs.twimg.com/profile_images/1627965293686579200/ELdp5tk9_normal.jpg,https://x.com/Avverrosch/status/1845497038361993255,tweet_id:1845497038361993255
Oknum Penjahat,@MerapiW,2024-10-13T16:09:16.000Z,False,tempo proxi amerika-barat  senang misi hilir tambang jokowi lanjut prabowo,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1447531194313154567/t5hw6KZA_normal.png,https://x.com/MerapiW/status/1845497037632221328,tweet_id:1845497037632221328
Yusuf ND,@Rudi58985524,2024-10-13T16:09:15.000Z,False,dede biawak  majikan sebentar pensiun  kau coba jilat prabowo  harap majikan baru  pintar baca situasi cari peluang de,1,0,1,74,[],[],[],https://pbs.twimg.com/profile_images/1830251366499180544/ocEIrHIg_normal.jpg,https://x.com/Rudi58985524/status/1845497036654969165,tweet_id:1845497036654969165
Xeon,@SekadauTasaka,2024-10-13T16:09:10.000Z,False,kakeyan ga ya kow jok ,0,0,0,77,[],[],[],https://pbs.twimg.com/profile_images/1811447071918145536/uwtgGXDr_normal.jpg,https://x.com/SekadauTasaka/status/1845497012860678569,tweet_id:1845497012860678569
Diwangga Diwangga,@DiwanggaDiwang1,2024-10-13T16:08:56.000Z,False,inisi t lolo   tidakbersamapolri  tidakbersamakemenlu,0,0,0,4,"['#tidakbersamapolri', '#tidakbersamakemenlu']","['@prabowo', '@KOPASSUS_id', '@BadanIntelegent', '@PPATK', '@PolhukamRI', '@DPR_RI', '@ASEAN']",[],https://pbs.twimg.com/profile_images/1834464429091725312/vtT7BLJR_normal.jpg,https://x.com/DiwanggaDiwang1/status/1845496955037995315,tweet_id:1845496955037995315
It'sme,@pictofme_,2024-10-13T16:08:47.000Z,False,helpppp,0,0,0,221,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1139537059649970177/7lU5xzQ-_normal.jpg,https://x.com/pictofme_/status/1845496918367162684,tweet_id:1845496918367162684
zal 𝕏,@rizal_septyan,2024-10-13T16:08:12.000Z,False,bayang ,0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1800587627126722560/nRJFUebl_normal.jpg,https://x.com/rizal_septyan/status/1845496771193254260,tweet_id:1845496771193254260
MAT,@M_A_T_FR,2024-10-13T16:08:05.000Z,False,can indonesia condemn through the voic of  it  presid the repeat attack by israel on the un forc in lebanon  40 countri condemn and indonesia with more than 1200 soldier bare cough ,0,0,0,35,[],[],['\\U0001f64f'],https://pbs.twimg.com/profile_images/1802271339467644928/PpuEHPkB_normal.jpg,https://x.com/M_A_T_FR/status/1845496740692009453,tweet_id:1845496740692009453
firman moeis,@firmanmoeis,2024-10-13T16:07:48.000Z,False,naaahh piye paaaakk cc ,0,0,0,12,[],"['@prabowo', '@prabowo', '@jokowi', '@jokowi']","['\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e', '\\U0001f92e']",https://pbs.twimg.com/profile_images/3556871155/2e253357eae4ac7cdd9063522785da02_normal.jpeg,https://x.com/firmanmoeis/status/1845496670903308735,tweet_id:1845496670903308735
Thoroblus,@NoMookeedee,2024-10-13T16:07:46.000Z,False,muak  ,0,0,0,178,[],[],[],https://pbs.twimg.com/profile_images/1690870881210494976/GRik-OfB_normal.jpg,https://x.com/NoMookeedee/status/1845496663269580806,tweet_id:1845496663269580806
Pikaso,@pikaso_me,2024-10-13T16:07:38.000Z,True,enjoy your screenshot and  get 10 sticker for  1 ,0,1,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1240852569183752192/QeUAWHi2_normal.jpg,https://x.com/pikaso_me/status/1845496629517762742,tweet_id:1845496629517762742
Logo Sumbar,@LogoSumbar12,2024-10-13T16:07:38.000Z,False, terimakasihpakjokowi moga sehat sll ,0,0,0,11,['#TerimaKasihPakJokowi'],[],"['\\U0001faf0', '\\U0001faf0', '\\U0001f64f', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1843818378487836672/OX9937-a_normal.jpg,https://x.com/LogoSumbar12/status/1845496626712088693,tweet_id:1845496626712088693
Endank Doank,@EndankDoank7,2024-10-13T16:07:18.000Z,False,lobi jabat tepat,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1325827532952727552/6qWsSM_A_normal.jpg,https://x.com/EndankDoank7/status/1845496542977012003,tweet_id:1845496542977012003
LOE GWE AJA...,@Cuexbe2k,2024-10-13T16:06:58.000Z,False,tp  citra prabowo gk jaga ama ffff ,0,0,0,98,[],[],[],https://pbs.twimg.com/profile_images/1757364467376209920/BOZMSPS8_normal.jpg,https://x.com/Cuexbe2k/status/1845496459623587988,tweet_id:1845496459623587988
Fufufafa,@muhammadrefo_s,2024-10-13T16:06:55.000Z,False,indonesia kemaren milih prabowo,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1697410965464395776/VeiBr4Tr_normal.jpg,https://x.com/muhammadrefo_s/status/1845496446755520991,tweet_id:1845496446755520991
Manis Kumar,@Bonde_Motorom,2024-10-13T16:06:53.000Z,False,berterimakasihlah alma tsaqibbiru,0,0,0,15,[],[],['\\U0001f447\\U0001f3ff'],https://pbs.twimg.com/profile_images/1827565448168402945/xDpFl6Hs_normal.jpg,https://x.com/Bonde_Motorom/status/1845496439969087685,tweet_id:1845496439969087685
BukanHarunMasiku,@eyangideralam,2024-10-13T16:06:25.000Z,False,kader ya  hidup tdk cermin partai yg duli dgn rakyat  rakyat bnyk yg tidur kolong jembatan  kader 50 juta ngeluh  naudzubillah,0,0,0,7,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1824773982970892288/TnRYqsjQ_normal.jpg,https://x.com/eyangideralam/status/1845496323556118625,tweet_id:1845496323556118625
Saidiman Ahmad,@saidiman,2024-10-13T16:05:57.000Z,True,presiden pilih  prabowo subianto  uji coba makan siang grati ratus kali  program makan aja ratus kali uji coba  ,0,0,1,162,[],[],[],https://pbs.twimg.com/profile_images/1644963070383628289/o_o-EKOv_normal.jpg,https://x.com/saidiman/status/1845496202676355164,tweet_id:1845496202676355164
Logo Sumbar,@LogoSumbar12,2024-10-13T16:05:55.000Z,False,hasut nang  terimakasih jokowi  prabowo-gibran moga amanah ,0,0,0,28,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001faf0', '\\U0001faf0', '\\U0001faf0', '\\U0001f64f', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1843818378487836672/OX9937-a_normal.jpg,https://x.com/LogoSumbar12/status/1845496194157658185,tweet_id:1845496194157658185
isuzu panther,@mocizt_,2024-10-13T16:05:43.000Z,False,enak makan cemilan jagung bakar ,0,0,0,46,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1401800956166082566/J7qISwfs_normal.jpg,https://x.com/mocizt_/status/1845496146460017017,tweet_id:1845496146460017017
inilahcom,@inilahdotcom,2024-10-13T16:05:36.000Z,True,partai nasdem putus aju nama kader menteri kabinet prabowo subianto-gibran rakabum raka ,0,1,0,125,[],[],[],https://pbs.twimg.com/profile_images/1722832886800515072/uj4iptlj_normal.jpg,https://x.com/inilahdotcom/status/1845496115099320478,tweet_id:1845496115099320478
Sierra472,@msiera_274,2024-10-13T16:05:06.000Z,False,prabowo dukung jokowi pilpr menang at mandat rakyat  biar kendali orang sebentar arti kecuali beka presiden ,0,0,1,391,[],[],[],https://pbs.twimg.com/profile_images/1835649225138569216/MrKCLMkO_normal.jpg,https://x.com/msiera_274/status/1845495991778300306,tweet_id:1845495991778300306
ISJET,@iskandarjet,2024-10-13T16:04:59.000Z,False,prediksi  istana resmi kelak ubah istana presiden nusantara  ikn   prabowo jabat minggu  tambah li istana presiden 1  istana merdeka  jakarta 2  istana negara  jakarta 3 ,1,0,0,13,[],[],"['\\U0001f447', '\\U0001f447']",https://pbs.twimg.com/profile_images/1299531321266434048/jVaMnlua_normal.jpg,https://x.com/iskandarjet/status/1845495961386381458,tweet_id:1845495961386381458
AgakIntrovert,@KuliahLagi2020,2024-10-13T16:04:41.000Z,False,sabar  prabowo emak2 yg gampang maen labrak ,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1326373560743387136/Z_Ucr_8k_normal.jpg,https://x.com/KuliahLagi2020/status/1845495886903910718,tweet_id:1845495886903910718
Hfhhbbh,@Yyjkjij56,2024-10-13T16:04:34.000Z,False,aset nambah  jgn lupa dgn aset  mainten cost gede n mahal,0,0,1,15,[],[],[],https://pbs.twimg.com/profile_images/1617790189547716608/iUrscspW_normal.png,https://x.com/Yyjkjij56/status/1845495855606092257,tweet_id:1845495855606092257
𝕏𝕏,@BapakCoppola,2024-10-13T16:03:37.000Z,False,fufufafa cocok selang awokwokwok,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1718022065096445952/aRvaocF9_normal.jpg,https://x.com/BapakCoppola/status/1845495616342004081,tweet_id:1845495616342004081
Suherman,@Suhermaaa,2024-10-13T16:03:27.000Z,False, janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,8,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/800901630291898368/A8-EYC9c_normal.jpg,https://x.com/Suhermaaa/status/1845495574528933987,tweet_id:1845495574528933987
INDRAXX,@MICHAELDESANT6,2024-10-13T16:03:06.000Z,False,screenshot thi,1,0,0,1.1K,[],['@pikaso_me'],[],https://pbs.twimg.com/profile_images/878468199821393920/ziR2Sj85_normal.jpg,https://x.com/MICHAELDESANT6/status/1845495488214335586,tweet_id:1845495488214335586
N ATT HA N,@NATHAN_ADNINGRT,2024-10-13T16:02:51.000Z,False,meru turun menggelind,0,0,0,466,[],[],[],https://pbs.twimg.com/profile_images/1228375422305361920/m1a5l-2c_normal.jpg,https://x.com/NATHAN_ADNINGRT/status/1845495423869575245,tweet_id:1845495423869575245
badan gatel,@valdooo12,2024-10-13T16:02:50.000Z,False,ma gibran siang sambut prabowo temu jokowi baha ya ga kasi tau,0,0,1,10,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/valdooo12/status/1845495421105586246,tweet_id:1845495421105586246
Sugi,@Sgm_mks,2024-10-13T16:02:45.000Z,False, bahlillahadali gerombol tukang ngibul,0,0,0,20,[],"['@kaesangp', '@bobbynasution_', '@fadlizon', '@bang_dasco', '@habiburokhman', '@deddysitorus', '@grace_nat', '@RajaJuliAntoni', '@prastow', '@RahayuSaraswati', '@airlangga_hrt', '@gibran_tweet']",[],https://pbs.twimg.com/profile_images/1759667451451875331/l2Zcr6Ak_normal.jpg,https://x.com/Sgm_mks/status/1845495399433302352,tweet_id:1845495399433302352
unusual poor,@AdeBudiPrabowo1,2024-10-13T16:02:41.000Z,False,you want the greatest thing the greatest thing sinc bread came slice you  ve got it all you ve got it size,0,0,1,69,[],[],[],https://pbs.twimg.com/profile_images/1839281024322383880/5SRcvC4-_normal.jpg,https://x.com/AdeBudiPrabowo1/status/1845495384258576607,tweet_id:1845495384258576607
Einsteincryp,@EinsteinCryp,2024-10-13T16:02:40.000Z,True,uda gw tuli diata mulyontot  masih aja dukung sibabi anu goblok badut pinokio  mati aja lu njeng  bisa ntar prabowo 10 thn  ganti si girlband 10  lalu si booboy medan nyapr menang  wkwkwk  nyesek dah lu  cuihhh,0,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1832610913427582979/_pLjfWnI_normal.jpg,https://x.com/EinsteinCryp/status/1845495379623825470,tweet_id:1845495379623825470
Lintang,@lintang_ayoe,2024-10-13T16:02:38.000Z,False,mybe baha  susun kabinet  susu  sayur  ayam  dage  oia suplai bera suport cater maem anak kulah,0,0,0,28,[],[],"['\\U0001f61b', '\\U0001f605']",https://pbs.twimg.com/profile_images/1816366015561003008/aUfFM2SU_normal.jpg,https://x.com/lintang_ayoe/status/1845495371495309551,tweet_id:1845495371495309551
Echo Iyan,@Eko72308133,2024-10-13T16:02:33.000Z,False,100 menteri,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1490768534661591040/TPFD9vcz_normal.jpg,https://x.com/Eko72308133/status/1845495347474473148,tweet_id:1845495347474473148
Qamra Uyanah,@qamra_uyanah,2024-10-13T16:02:28.000Z,False,langkah bukti prabowo-gibran pikir  bangsa   makanbergiziuntukbangsa,0,0,0,2,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1685890298923347968/fxw7BDig_normal.jpg,https://x.com/qamra_uyanah/status/1845495326234603901,tweet_id:1845495326234603901
마데,@Rief_Day,2024-10-13T16:02:24.000Z,False,may i be happi  legowo fufufafa prabowo    so help me rakyat letih koyo  ora iso opo opo      tell me it s okay to be happi sing along nya ga lirik gin ,5,61,66,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1838860276835454981/063Q5dtf_normal.jpg,https://x.com/Rief_Day/status/1845495312896676172,tweet_id:1845495312896676172
Kebajikan,@DedyNad_id,2024-10-13T16:02:20.000Z,True, netanyahuwarcrimin,0,0,0,18,['#NetanyahuWarCriminal'],[],[],https://pbs.twimg.com/profile_images/1275150864299126786/T50Y0QxE_normal.jpg,https://x.com/DedyNad_id/status/1845495295108669545,tweet_id:1845495295108669545
